着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重(増減),date,race_type,course_ren,weather,ground_state,horse_id,jockey_id
202101020310,2,3,4,ブルームラッシュ,牡4,57.0,団野,2:01.6,2,11.0,76.1,35.4,11-11-9-6,美浦尾関,448(-12),2021年8月21日,芝,2000,晴,良,2017104904,01180
202101020310,3,6,10,マイネルエキサイト,牡5,57.0,横山和,2:01.7,クビ,8.0,27.5,36.3,2-2-2-1,美浦加藤士,492(-10),2021年8月21日,芝,2000,晴,良,2016105756,01140
202101020310,4,7,12,デルマアシュラ,牡3,54.0,荻野琢,2:01.8,クビ,4.0,7.1,36.0,5-5-5-6,栗東友道,416(-4),2021年8月21日,芝,2000,晴,良,2018104569,01112
202101020310,5,8,15,マイネルデステリョ,牡4,57.0,丹内,2:01.8,クビ,6.0,21.5,36.2,3-3-3-2,美浦畠山,452(-6),2021年8月21日,芝,2000,晴,良,2017101746,01091
202101020310,6,8,14,レッドラトゥール,セ4,57.0,吉田隼,2:02.0,1.1/4,5.0,16.0,36.0,8-7-7-8,栗東庄野,482(+2),2021年8月21日,芝,2000,晴,良,2017104513,01095
202101020310,7,2,2,タイミングハート,牡4,57.0,ルメー,2:02.1,3/4,1.0,2.3,35.6,13-13-11-12,栗東武幸,454(-2),2021年8月21日,芝,2000,晴,良,2017105616,05339
202101020310,8,5,8,ダンスインザスノー,牡3,54.0,菊沢,2:02.2,1/2,13.0,235.3,35.7,8-10-11-9,栗東杉山晴,498(0),2021年8月21日,芝,2000,晴,良,2018100447,01161
202101020310,9,4,6,テイエムタツマキ,牡3,54.0,松田,2:02.2,ハナ,3.0,6.1,36.6,5-5-3-2,栗東武英,502(+2),2021年8月21日,芝,2000,晴,良,2018104463,01030
202101020310,10,5,9,サトノディーバ,牝3,52.0,坂井,2:02.4,1.1/2,2.0,3.8,36.2,11-11-9-9,栗東矢作,490(+2),2021年8月21日,芝,2000,晴,良,2018100400,01163
202101020310,11,7,13,エンドステージ,牡3,54.0,秋山稔,2:02.9,3,15.0,381.0,36.0,14-14-15-14,美浦菊川,504(-4),2021年8月21日,芝,2000,晴,良,2018104303,01181
202101020310,12,6,11,スリンシンガポール,牝3,52.0,亀田,2:03.0,3/4,14.0,239.4,36.4,5-7-14-15,美浦和田雄,460(-4),2021年8月21日,芝,2000,晴,良,2018102918,01176
202101020310,13,2,3,ミリタリータンゴ,牡3,54.0,泉谷,2:03.2,1.1/4,9.0,34.3,37.9,1-1-1-2,栗東中竹,454(-4),2021年8月21日,芝,2000,晴,良,2018104675,01182
202101020310,14,3,5,マイネルクロンヌ,牡4,57.0,黛,2:03.3,1/2,10.0,66.4,36.8,14-14-11-12,美浦青木,516(+14),2021年8月21日,芝,2000,晴,良,2017102952,01109
202101020310,15,1,1,テリオスヒメ,牝4,55.0,古川吉,2:03.6,2,12.0,166.2,37.8,4-3-5-9,美浦田島,448(0),2021年8月21日,芝,2000,晴,良,2017109019,01015
202101020311,1,3,4,エアサージュ,牡3,53.0,池添,2:41.0,,2.0,4.5,35.3,1-1-1-1,栗東池添学,532(+10),2021年8月21日,芝,2600,晴,良,2018110137,01032
202101020311,2,5,7,フォーラウェイ,牡8,55.0,亀田,2:41.0,ハナ,9.0,57.2,34.8,9-8-8-2,栗東北出,452(-4),2021年8月21日,芝,2600,晴,良,2013104780,01176
202101020311,3,8,13,ヴァイザー,牡6,53.0,菱田,2:41.3,1.3/4,10.0,86.5,34.9,11-10-10-7,栗東高橋亮,458(+4),2021年8月21日,芝,2600,晴,良,2015104697,01144
202101020311,4,5,8,ラヴィンジャー,牝5,54.0,古川吉,2:41.4,3/4,4.0,7.1,34.9,11-12-13-12,美浦小島,430(-4),2021年8月21日,芝,2600,晴,良,2016105270,01015
202101020311,5,6,10,ネオストーリー,牡4,54.0,秋山稔,2:41.5,クビ,6.0,11.3,35.6,7-5-4-2,美浦林,474(+14),2021年8月21日,芝,2600,晴,良,2017101525,01181
202101020311,6,1,1,ユメノサキ,セ6,54.0,丹内,2:41.5,アタマ,14.0,115.7,35.4,7-8-6-5,美浦新開,524(-10),2021年8月21日,芝,2600,晴,良,2015104412,01091
202101020311,7,7,12,モイ,牝5,52.0,吉田隼,2:41.7,1.1/4,7.0,11.7,35.4,9-10-10-14,栗東畑端,412(+2),2021年8月21日,芝,2600,晴,良,2016103275,01095
202101020311,8,8,14,オータムヒロイン,牝3,51.0,泉谷,2:41.8,3/4,5.0,10.4,35.2,13-12-13-10,栗東鮫島,466(+2),2021年8月21日,芝,2600,晴,良,2018100655,01182
202101020311,9,4,6,ディーグランデ,セ7,54.0,勝浦,2:41.9,1/2,11.0,89.8,35.6,13-12-10-7,美浦鹿戸,474(+2),2021年8月21日,芝,2600,晴,良,2014104973,01025
202101020311,10,3,3,ダルムシュタット,セ4,54.0,団野,2:41.9,アタマ,12.0,93.3,35.7,5-5-8-7,美浦栗田,468(+4),2021年8月21日,芝,2600,晴,良,2017104818,01180
202101020311,11,2,2,ヒシエレガンス,牡4,55.0,ルメー,2:42.3,2.1/2,3.0,6.1,36.4,2-2-4-2,美浦堀,480(-12),2021年8月21日,芝,2600,晴,良,2017105238,05339
202101020311,12,6,9,サンシロウ,牡7,53.0,菊沢,2:43.1,5,13.0,99.2,37.0,5-5-6-13,美浦柄崎,506(+8),2021年8月21日,芝,2600,晴,良,2014103367,01161
202101020311,13,7,11,アルバーシャ,牡3,53.0,横山武,2:43.4,2,1.0,2.9,37.6,4-2-2-5,栗東岡田,506(+8),2021年8月21日,芝,2600,晴,良,2018100696,01170
202101020311,14,4,5,ウインベイランダー,牡4,55.0,藤岡佑,2:43.5,1/2,8.0,20.9,37.7,2-2-2-10,栗東寺島,500(+6),2021年8月21日,芝,2600,晴,良,2017101442,01093
202101020312,1,3,4,アルママ,牡5,57.0,丹内,1:29.3,,1.0,2.9,34.6,1-1-1,美浦畠山,470(-4),2021年8月21日,芝,1500,晴,良,2016106022,01091
202101020312,2,6,9,レーヴドゥラプレリ,牝3,52.0,横山武,1:29.5,1.1/4,3.0,3.7,34.7,2-2-2,美浦宮田,464(+12),2021年8月21日,芝,1500,晴,良,2018105373,01170
202101020312,3,1,1,ブエナベントゥーラ,牡3,54.0,ルメー,1:29.7,1.1/4,2.0,3.5,34.8,3-3-3,美浦堀,524(+22),2021年8月21日,芝,1500,晴,良,2018105232,05339
202101020312,4,2,2,ディープリッチ,牡3,54.0,泉谷,1:29.8,3/4,4.0,11.5,34.7,7-5-6,美浦小島,496(+4),2021年8月21日,芝,1500,晴,良,2018105157,01182
202101020312,5,5,8,ユヌエトワール,牝4,55.0,坂井,1:29.9,3/4,11.0,75.7,34.2,9-10-10,美浦小手川,420(0),2021年8月21日,芝,1500,晴,良,2017104850,01163
202101020312,6,8,13,ドリアード,牝3,52.0,団野,1:30.0,3/4,7.0,20.1,35.0,5-5-3,栗東佐々木,466(+6),2021年8月21日,芝,1500,晴,良,2018106425,01180
202101020312,7,7,11,レゾンドゥスリール,牡3,54.0,吉田隼,1:30.0,ハナ,5.0,14.0,35.1,3-3-3,栗東須貝,454(-8),2021年8月21日,芝,1500,晴,良,2018105392,01095
202101020312,8,5,7,モメントグスタール,セ3,54.0,亀田,1:30.1,クビ,9.0,63.6,34.8,7-8-8,美浦高木,460(+2),2021年8月21日,芝,1500,晴,良,2018106411,01176
202101020312,9,4,5,エイボンクリフ,牝3,52.0,加藤,1:30.1,ハナ,13.0,149.2,34.8,10-8-8,栗東庄野,418(0),2021年8月21日,芝,1500,晴,良,2018105391,01156
202101020312,10,4,6,ラピカズマ,牡3,54.0,横山和,1:30.2,1/2,8.0,39.3,34.2,11-11-11,栗東安田隆,478(-10),2021年8月21日,芝,1500,晴,良,2018105357,01140
202101020312,11,3,3,セイウンダイモス,牡3,54.0,松田,1:30.2,クビ,6.0,14.0,35.2,5-5-6,美浦和田勇,482(+2),2021年8月21日,芝,1500,晴,良,2018103997,01030
202101020312,12,8,14,ライクマジック,牝3,52.0,古川吉,1:30.6,2,12.0,125.0,34.4,12-13-11,栗東上村,426(-4),2021年8月21日,芝,1500,晴,良,2018100438,01015
202101020312,13,6,10,ジェラペッシュ,牝4,55.0,黛,1:30.9,2,10.0,72.1,34.8,12-12-13,美浦尾関,446(-6),2021年8月21日,芝,1500,晴,良,2017105940,01109
202101020312,取消,7,12,ナタラディーヴァ,牝5,55.0,菱田,,,,,,,美浦武藤,,2021年8月21日,芝,1500,晴,良,2016106030,01144
202102010101,1,4,4,ナムラリコリス,牝2,52.0,△泉谷,1:09.3,,1.0,1.4,35.7,2-2,栗東大橋,466(+2),2021年7月3日,芝,1200,晴,良,2019102534,01182
202102010101,2,1,1,プラソン,牝2,54.0,藤岡佑,1:09.4,1/2,2.0,5.5,35.9,1-1,栗東寺島,430(+2),2021年7月3日,芝,1200,晴,良,2019105130,01093
202102010101,3,8,9,ニシノタマユラ,牝2,54.0,黛,1:09.8,2,6.0,29.6,35.8,5-5,美浦深山,450(-6),2021年7月3日,芝,1200,晴,良,2019100936,01109
202102010101,4,3,3,コスモツカサ,牝2,54.0,丹内,1:09.8,クビ,4.0,13.9,36.0,4-3,美浦伊藤大,430(+2),2021年7月3日,芝,1200,晴,良,2019100052,01091
202102010101,5,5,5,カルネアサーダ,牝2,51.0,▲小沢,1:09.8,クビ,3.0,6.0,36.1,3-3,栗東加用,444(+2),2021年7月3日,芝,1200,晴,良,2019104841,01185
202102010101,6,2,2,ハッピーバレー,牝2,52.0,△秋山稔,1:10.0,1,5.0,20.4,35.8,6-6,美浦手塚,462(-4),2021年7月3日,芝,1200,晴,良,2019105332,01181
202102010101,7,6,6,シュシュエラブル,牝2,50.0,★永島,1:10.6,3.1/2,7.0,50.0,36.3,7-6,美浦田村,432(+2),2021年7月3日,芝,1200,晴,良,2019103404,01187
202102010101,8,7,8,ユメコイ,牝2,54.0,池添,1:11.4,5,8.0,106.7,36.8,8-8,栗東飯田祐,410(+2),2021年7月3日,芝,1200,晴,良,2019103121,01032
202102010101,9,8,10,フォーネリー,牝2,51.0,▲小林凌,1:11.6,1,9.0,128.1,36.8,9-8,美浦高橋裕,376(-4),2021年7月3日,芝,1200,晴,良,2019104295,01177
202102010101,10,7,7,ロングセラーアスク,牝2,54.0,荻野琢,1:12.7,7,10.0,133.8,38.0,9-10,栗東梅田,380(+4),2021年7月3日,芝,1200,晴,良,2019101080,01112
202102010102,1,7,9,ハクシンパーソナル,牡3,56.0,松田,2:38.0,,7.0,20.2,42.0,3-3-2-1,栗東清水久,460(0),2021年7月3日,ダ,2400,晴,良,2018106790,01030
202102010102,2,5,5,フィエラブラス,牡3,54.0,△秋山稔,2:38.2,3/4,8.0,23.0,40.3,12-12-11-8,美浦手塚,484(+2),2021年7月3日,ダ,2400,晴,良,2018104530,01181
202102010102,3,7,10,カフェディアブロ,牡3,56.0,ルメー,2:38.2,ハナ,1.0,2.4,41.7,6-6-4-2,美浦堀,574(0),2021年7月3日,ダ,2400,晴,良,2018110143,05339
202102010102,4,5,6,セルヴォ,牡3,56.0,国分恭,2:38.2,アタマ,5.0,10.1,41.7,8-7-4-2,栗東大根田,466(+2),2021年7月3日,ダ,2400,晴,良,2018104222,01124
202102010102,5,8,12,スワーヴジョーダン,セ3,56.0,岩田康,2:38.5,2,3.0,6.2,41.7,9-10-8-6,美浦田中博,444(-8),2021年7月3日,ダ,2400,晴,良,2018104728,05203
202102010102,6,3,3,ローラズウィシュ,牝3,51.0,▲小林凌,2:38.7,1.1/4,9.0,24.2,42.0,9-9-7-6,美浦小島,502(0),2021年7月3日,ダ,2400,晴,良,2018101675,01177
202102010102,7,1,1,キーストーリー,牡3,54.0,△泉谷,2:39.9,7,10.0,36.3,43.7,4-3-3-5,栗東宮,474(+6),2021年7月3日,ダ,2400,晴,良,2018100282,01182
202102010102,8,6,7,バンビーナミノル,牝3,54.0,吉田隼,2:40.6,4,12.0,99.0,43.0,7-7-10-10,栗東野中,436(+2),2021年7月3日,ダ,2400,晴,良,2018104656,01095
202102010102,9,8,11,バケル,牡3,52.0,★永島,2:40.6,クビ,11.0,46.7,43.8,5-5-8-8,栗東平田,490(+4),2021年7月3日,ダ,2400,晴,良,2018101597,01187
202102010102,10,4,4,ジュンストーム,牡3,56.0,坂井,2:41.5,5,4.0,7.1,45.8,2-2-1-2,栗東高柳大,480(+4),2021年7月3日,ダ,2400,晴,良,2018106840,01163
202102010102,11,6,8,メイショウイナホ,牝3,54.0,菱田,2:44.3,大,2.0,5.6,47.9,1-1-4-11,栗東岡田,504(+8),2021年7月3日,ダ,2400,晴,良,2018106557,01144
202102010102,12,2,2,サンマルビクトリー,牡3,56.0,古川吉,2:48.8,大,6.0,15.1,49.3,11-11-12-12,栗東牧浦,502(+4),2021年7月3日,ダ,2400,晴,良,2018100111,01015
202102010103,1,1,1,タイセイシェダル,牡3,56.0,吉田隼,1:47.6,,2.0,2.7,38.9,5-4-5-2,栗東高橋忠,458(+12),2021年7月3日,ダ,1700,晴,良,2018103021,01095
202102010103,2,5,6,テイエムリオン,牡3,54.0,△泉谷,1:47.7,1/2,3.0,6.1,38.8,7-6-8-7,栗東浜田,480(+8),2021年7月3日,ダ,1700,晴,良,2018101205,01182
202102010103,3,7,10,メイショウカークス,牡3,56.0,池添,1:47.8,クビ,6.0,13.4,39.0,8-8-6-5,栗東池添兼,410(+2),2021年7月3日,ダ,1700,晴,良,2018106618,01032
202102010103,4,7,9,ゼータ,牡3,56.0,大野,1:48.4,4,5.0,13.1,40.0,3-3-3-5,美浦新開,452(+4),2021年7月3日,ダ,1700,晴,良,2018104647,01096
202102010103,5,8,11,ガリレオインパクト,牝3,51.0,▲西谷凜,1:48.8,2.1/2,8.0,36.9,40.4,4-4-3-2,栗東中内田,440(-4),2021年7月3日,ダ,1700,晴,良,2018104995,01189
202102010103,6,4,4,シゲルダイナミック,牡3,56.0,ルメー,1:49.7,5,1.0,2.4,40.6,9-9-10-9,栗東大橋,482(-16),2021年7月3日,ダ,1700,晴,良,2018104360,05339
202102010103,7,6,8,ワールドマックス,牡3,56.0,横山和,1:49.9,1.1/4,7.0,25.0,40.9,12-11-8-8,美浦竹内,472(+6),2021年7月3日,ダ,1700,晴,良,2018101554,01140
202102010103,8,6,7,チュウワヴィグラス,牡3,56.0,原田和,1:50.3,2.1/2,12.0,361.0,40.9,9-10-11-11,美浦栗田,494(-4),2021年7月3日,ダ,1700,晴,良,2018101234,01143
202102010103,9,2,2,センナリ,セ3,56.0,黛,1:50.9,3.1/2,9.0,98.2,42.8,1-1-1-1,美浦大江原,460(0),2021年7月3日,ダ,1700,晴,良,2018106595,01109
202102010103,10,8,12,サニーサンピング,牡3,54.0,△秋山稔,1:50.9,アタマ,11.0,314.9,42.1,5-6-6-10,美浦稲垣,564(+6),2021年7月3日,ダ,1700,晴,良,2018100925,01181
202102010103,11,3,3,テキサスブロンコ,牡3,53.0,▲小沢,1:51.1,3/4,10.0,126.5,41.1,11-11-12-12,美浦高木,462(+4),2021年7月3日,ダ,1700,晴,良,2018102003,01185
202102010103,12,5,5,ルリオウ,牡3,56.0,横山武,1:51.2,1/2,4.0,12.8,43.0,2-2-2-2,栗東友道,496(-2),2021年7月3日,ダ,1700,晴,良,2018100761,01170
202102010104,1,8,12,ドナテッラ,牝3,54.0,菱田,1:00.1,,1.0,2.7,36.5,3-2,美浦加藤征,472(+8),2021年7月3日,ダ,1000,晴,良,2018102296,01144
202102010104,2,6,7,メイショウマグワシ,牝3,51.0,▲小沢,1:00.2,1/2,8.0,42.2,36.5,4-4,栗東藤原英,418(+28),2021年7月3日,ダ,1000,晴,良,2018106148,01185
202102010104,3,5,5,マテンロウアスカ,牝3,54.0,藤岡佑,1:00.4,1.1/4,5.0,7.2,37.1,1-1,栗東武英,432(0),2021年7月3日,ダ,1000,晴,良,2018103918,01093
202102010104,4,4,4,スペシャリティ,牝3,54.0,吉田隼,1:00.5,3/4,6.0,13.4,36.5,5-5,栗東坂口,408(-2),2021年7月3日,ダ,1000,晴,良,2018102592,01095
202102010104,5,7,10,エコロテッチャン,牝3,54.0,丹内,1:00.5,クビ,2.0,3.5,37.1,2-2,美浦岩戸,422(-2),2021年7月3日,ダ,1000,晴,良,2018105445,01091
202102010104,6,5,6,スイートチョコ,牝3,52.0,△山田,1:00.9,2.1/2,11.0,134.2,36.6,8-9,美浦深山,430(-8),2021年7月3日,ダ,1000,晴,良,2018104034,01173
202102010104,7,3,3,フェスティヴポン,牝3,50.0,★永島,1:01.0,3/4,9.0,62.5,36.9,5-6,美浦清水英,412(+6),2021年7月3日,ダ,1000,晴,良,2018102322,01187
202102010104,8,1,1,スエヒロヴァン,牝3,54.0,加藤,1:01.2,1.1/4,7.0,40.0,37.0,8-6,栗東藤沢則,452(-9),2021年7月3日,ダ,1000,晴,良,2018101586,01156
202102010104,9,7,9,アルマロベイラ,牝3,54.0,横山和,1:01.3,クビ,3.0,6.4,35.5,11-11,美浦田村,468(+8),2021年7月3日,ダ,1000,晴,良,2018103161,01140
202102010104,10,2,2,ピックアペタル,牝3,51.0,▲横山琉,1:01.6,1.3/4,12.0,229.6,36.4,10-10,美浦伊藤伸,462(-4),2021年7月3日,ダ,1000,晴,良,2018103768,01192
202102010104,11,6,8,マニトゥーリン,牝3,52.0,△泉谷,1:01.9,1.3/4,4.0,6.4,37.9,5-6,栗東吉田,432(+4),2021年7月3日,ダ,1000,晴,良,2018105128,01182
202102010104,12,8,11,デファイグラビティ,牝3,52.0,△秋山稔,1:01.9,アタマ,10.0,101.0,35.3,12-12,美浦本間,500(0),2021年7月3日,ダ,1000,晴,良,2018100496,01181
202102010105,1,6,6,カワキタレブリー,牡2,54.0,加藤,1:10.7,,2.0,4.9,35.5,3-3,栗東杉山佳,422(0),2021年7月3日,芝,1200,晴,良,2019100153,01156
202102010105,2,8,9,パスポートチェック,牡2,54.0,ルメー,1:10.7,アタマ,1.0,2.0,35.6,2-2,美浦伊藤圭,492(0),2021年7月3日,芝,1200,晴,良,2019101915,05339
202102010105,3,1,1,ミッドナイトミニー,牝2,54.0,大野,1:10.8,3/4,6.0,21.4,35.3,5-4,美浦杉浦,450(0),2021年7月3日,芝,1200,晴,良,2019104643,01096
202102010105,4,8,10,ポッドヴァイン,牡2,54.0,勝浦,1:11.0,1.1/4,8.0,37.7,35.0,8-7,美浦小野,416(0),2021年7月3日,芝,1200,晴,良,2019103076,01025
202102010105,5,7,8,アーサーズウィーク,牡2,54.0,横山武,1:11.2,1.1/4,3.0,5.7,35.9,3-4,美浦新開,510(0),2021年7月3日,芝,1200,晴,良,2019101177,01170
202102010105,6,7,7,ソウルフルハート,牝2,54.0,池添,1:11.7,3,5.0,11.1,36.2,5-6,栗東浅見,452(0),2021年7月3日,芝,1200,晴,良,2019104790,01032
202102010105,7,5,5,グレンステラ,牝2,54.0,丹内,1:12.0,2,9.0,41.5,36.3,7-7,美浦岩戸,438(0),2021年7月3日,芝,1200,晴,良,2019103115,01091
202102010105,8,3,3,エイシンウパシ,牝2,54.0,吉田隼,1:12.1,3/4,4.0,10.6,37.2,1-1,栗東今野,446(0),2021年7月3日,芝,1200,晴,良,2019103465,01095
202102010105,9,4,4,ヒロノゴウカイ,牡2,52.0,△秋山稔,1:13.2,7,10.0,143.5,36.8,10-10,美浦蛯名利,476(0),2021年7月3日,芝,1200,晴,良,2019106700,01181
202102010105,10,2,2,フォーエバーソング,牝2,54.0,菊沢,1:13.4,1,7.0,30.0,37.3,9-9,栗東加用,418(0),2021年7月3日,芝,1200,晴,良,2019109128,01161
202102010106,1,1,1,メイショウオニユリ,牝3,54.0,池添,1:48.7,,2.0,5.0,35.8,5-3-4-4,栗東池添兼,438(+4),2021年7月3日,芝,1800,晴,良,2018106835,01032
202102010106,2,4,7,ノアスマッシュ,牝3,54.0,武豊,1:48.9,1.1/2,1.0,3.4,35.5,10-10-10-8,美浦堀井,430(+2),2021年7月3日,芝,1800,晴,良,2018103004,00666
202102010106,3,6,12,ビューティーウェイ,牝3,54.0,吉田隼,1:49.0,クビ,10.0,18.9,35.4,12-12-12-11,栗東須貝,438(-6),2021年7月3日,芝,1800,晴,良,2018105115,01095
202102010106,4,7,13,カタリーナ,牝3,54.0,藤岡佑,1:49.0,クビ,5.0,10.9,35.1,14-14-14-14,栗東松下,440(-4),2021年7月3日,芝,1800,晴,良,2018105820,01093
202102010106,5,1,2,セラスチューム,牝3,54.0,横山和,1:49.0,クビ,11.0,23.3,36.4,1-1-1-1,栗東安田隆,468(+4),2021年7月3日,芝,1800,晴,良,2018104905,01140
202102010106,6,6,11,シュトゥルーデル,牝3,54.0,団野,1:49.1,クビ,4.0,9.1,36.0,9-8-7-6,栗東音無,428(+6),2021年7月3日,芝,1800,晴,良,2018104931,01180
202102010106,7,8,16,ウエスタンエポナ,牝3,54.0,横山武,1:49.3,1.1/4,7.0,12.6,36.3,6-6-4-6,美浦国枝,424(-2),2021年7月3日,芝,1800,晴,良,2018104935,01170
202102010106,8,7,14,アースフレア,牝3,52.0,△泉谷,1:49.3,ハナ,3.0,7.1,36.6,2-2-2-2,栗東本田,484(0),2021年7月3日,芝,1800,晴,良,2018104314,01182
202102010106,9,3,5,パネットーネ,牝3,54.0,菱田,1:49.4,1/2,14.0,105.7,35.4,14-15-14-14,栗東笹田,428(0),2021年7月3日,芝,1800,晴,良,2018104554,01144
202102010106,10,2,3,デルマムリョウ,牝3,51.0,▲横山琉,1:49.5,1/2,12.0,83.1,36.3,6-6-8-8,美浦堀井,468(-2),2021年7月3日,芝,1800,晴,良,2018100977,01192
202102010106,11,5,9,デルマアミダ,牝3,54.0,坂井,1:49.6,1/2,6.0,12.4,36.4,8-8-8-8,美浦田中清,480(+10),2021年7月3日,芝,1800,晴,良,2018104655,01163
202102010106,12,3,6,サトノブルーム,牝3,52.0,△秋山稔,1:49.6,クビ,13.0,94.1,36.0,12-12-12-11,美浦古賀慎,396(+12),2021年7月3日,芝,1800,晴,良,2018105459,01181
202102010106,13,2,4,フクノグラーティア,牝3,54.0,大野,1:49.6,クビ,9.0,17.8,36.8,3-3-3-3,美浦杉浦,454(+8),2021年7月3日,芝,1800,晴,良,2018102937,01096
202102010106,14,8,15,ミスハイローラー,牝3,54.0,古川吉,1:49.7,1/2,15.0,158.4,35.5,16-16-16-16,栗東宮,486(-2),2021年7月3日,芝,1800,晴,良,2018104779,01015
202102010106,15,4,8,メルジーナ,牝3,53.0,☆斎藤,1:49.9,3/4,8.0,16.2,37.0,3-3-4-4,栗東渡辺,466(+6),2021年7月3日,芝,1800,晴,良,2018104364,01178
202102010106,16,5,10,メリス,牝3,51.0,▲小沢,1:50.0,3/4,16.0,170.3,36.6,10-10-10-11,栗東吉村,468(+14),2021年7月3日,芝,1800,晴,良,2018103546,01185
202102010107,1,8,15,ララマカロン,牝3,54.0,大野,1:09.1,,1.0,2.6,35.5,2-2,美浦田中博,472(+6),2021年7月3日,芝,1200,晴,良,2018104529,01096
202102010107,2,3,5,アルバリーニョ,牝3,54.0,横山和,1:09.3,1.1/4,6.0,13.4,35.3,5-5,栗東森田,442(+4),2021年7月3日,芝,1200,晴,良,2018102579,01140
202102010107,3,7,14,ロゼクラン,牝3,54.0,団野,1:09.5,1.1/4,4.0,10.6,35.5,5-5,栗東高柳大,450(+2),2021年7月3日,芝,1200,晴,良,2018103620,01180
202102010107,4,6,12,キャンビー,牡3,56.0,丹内,1:09.5,ハナ,8.0,19.1,36.0,1-1,美浦高橋祥,510(-2),2021年7月3日,芝,1200,晴,良,2018102981,01091
202102010107,5,6,11,ニューアリオン,牡3,56.0,藤岡佑,1:09.6,1/2,2.0,4.9,34.5,13-13,栗東新谷,474(0),2021年7月3日,芝,1200,晴,良,2018102667,01093
202102010107,6,4,8,エコロキング,牡3,56.0,池添,1:09.6,ハナ,3.0,4.9,35.3,7-7,栗東飯田祐,434(-2),2021年7月3日,芝,1200,晴,良,2018102827,01032
202102010107,7,4,7,リッターヴォルト,牡3,53.0,▲小林凌,1:09.8,1.1/4,10.0,70.4,34.5,15-15,美浦伊坂,474(+6),2021年7月3日,芝,1200,晴,良,2018101108,01177
202102010107,8,7,13,イダリス,牝3,54.0,勝浦,1:09.9,アタマ,16.0,175.0,35.3,9-9,美浦藤原辰,430(+2),2021年7月3日,芝,1200,晴,良,2018109086,01025
202102010107,9,2,3,スペキアリス,牝3,54.0,岩田康,1:09.9,クビ,5.0,11.5,35.2,9-10,栗東高野,458(+10),2021年7月3日,芝,1200,晴,良,2018105519,05203
202102010107,10,2,4,リュウールドレ,牝3,52.0,△泉谷,1:09.9,クビ,9.0,42.0,35.0,11-10,栗東牧田,396(-4),2021年7月3日,芝,1200,晴,良,2018102222,01182
202102010107,11,5,10,ラブバルドー,牝3,51.0,▲横山琉,1:10.0,1/2,12.0,101.5,35.8,7-7,美浦田島,432(+6),2021年7月3日,芝,1200,晴,良,2018100176,01192
202102010107,12,1,2,サードウェーブ,牝3,52.0,△秋山稔,1:10.1,クビ,11.0,86.5,34.5,16-16,美浦石栗,446(-12),2021年7月3日,芝,1200,晴,良,2018100775,01181
202102010107,13,3,6,スカイカンナ,牝3,54.0,原田和,1:10.1,クビ,13.0,115.1,35.3,11-10,美浦栗田,440(+2),2021年7月3日,芝,1200,晴,良,2018106356,01143
202102010107,14,8,16,アロハロック,牝3,53.0,☆斎藤,1:10.3,1,15.0,156.5,36.5,3-3,美浦杉浦,416(-10),2021年7月3日,芝,1200,晴,良,2018105617,01178
202102010107,15,5,9,セツゲツフウカ,牝3,51.0,▲小沢,1:10.5,1.1/4,7.0,14.0,36.7,3-3,栗東池添学,448(+24),2021年7月3日,芝,1200,晴,良,2018105080,01185
202102010107,16,1,1,イデアエスクロー,牡3,56.0,黛,1:10.6,1,14.0,125.3,35.5,13-13,美浦和田雄,470(-4),2021年7月3日,芝,1200,晴,良,2018104180,01109
202102010108,1,6,8,マリノエンブレム,牝3,52.0,丹内,0:59.2,,4.0,11.9,36.5,1-1,美浦尾形,460(+4),2021年7月3日,ダ,1000,晴,良,2018100270,01091
202102010108,2,2,2,プリンセスヨウク,牝7,53.0,△秋山稔,0:59.4,1.1/4,5.0,13.6,35.7,10-8,美浦石栗,464(+10),2021年7月3日,ダ,1000,晴,良,2014103036,01181
202102010108,3,6,7,アーバンヒーロー,牡3,54.0,大野,0:59.5,1/2,3.0,8.8,35.3,12-11,美浦伊藤伸,502(+2),2021年7月3日,ダ,1000,晴,良,2018101457,01096
